期号,front1,front2,front3,front4,front5,back1,back2,日期,front_sum,front_span,front_odd_count,front_Zone1_count,front_Zone2_count,front_Zone3_count,front_consecutive_count,front_repeat_count,back_sum,back_span,back_odd_count,back_is_large
18105,1,16,19,20,31,2,7,2018-09-08,87,30,3,1,3,1,1,1,9,5,1,1
18106,4,14,17,24,31,1,4,2018-09-10,90,27,2,1,3,1,0,1,5,3,1,0
18107,7,8,9,10,22,3,4,2018-09-12,56,15,2,4,1,0,3,0,7,1,1,0
18108,9,10,24,31,32,7,12,2018-09-15,106,23,2,2,1,2,2,2,19,5,1,1
18109,10,16,23,25,34,2,5,2018-09-17,108,24,2,1,2,2,0,1,7,3,1,0
18110,6,19,21,27,28,3,11,2018-09-19,101,22,3,1,2,2,1,0,14,8,2,1
18111,3,16,27,28,32,4,5,2018-09-22,106,29,2,1,1,3,1,2,9,1,1,0
18112,3,7,8,9,29,9,10,2018-09-24,56,26,4,4,0,1,2,1,19,1,1,1
18113,8,12,27,31,33,4,8,2018-09-26,111,25,3,2,0,3,0,1,12,4,0,1
18114,12,18,26,28,29,5,6,2018-09-29,113,17,1,1,1,3,1,1,11,1,1,0
18115,2,6,13,18,25,1,2,2018-10-01,64,23,2,2,2,1,0,1,3,1,1,0
18116,1,14,17,21,33,7,10,2018-10-03,86,32,4,1,3,1,0,0,17,3,1,1
18117,7,11,13,22,29,3,8,2018-10-06,82,22,4,2,2,1,0,0,11,5,1,1
18118,4,5,14,21,34,6,9,2018-10-08,78,30,2,2,2,1,1,0,15,3,1,1
18119,6,9,11,16,35,2,5,2018-10-10,77,29,3,3,1,1,0,0,7,3,1,0
18120,21,22,25,27,30,8,9,2018-10-13,125,9,3,0,2,3,1,0,17,1,1,1
18121,6,7,21,29,30,1,10,2018-10-15,93,24,3,2,1,2,2,2,11,9,1,1
18122,8,9,21,30,31,5,12,2018-10-17,99,23,3,2,1,2,2,2,17,7,1,1
18123,6,9,29,32,35,2,4,2018-10-20,111,29,3,2,0,3,0,1,6,2,0,0
18124,8,10,12,19,20,10,11,2018-10-22,69,12,1,3,2,0,1,0,21,1,1,1
18125,7,16,20,21,34,4,6,2018-10-24,98,27,2,1,3,1,1,1,10,2,0,0
18126,11,13,15,21,27,5,6,2018-10-27,87,16,5,1,3,1,0,1,11,1,1,0
18127,1,3,4,11,29,8,12,2018-10-29,48,28,4,4,0,1,1,1,20,4,0,1
18128,11,12,14,16,26,8,9,2018-10-31,79,15,1,2,2,1,1,1,17,1,1,1
18129,4,7,21,22,29,3,6,2018-11-03,83,25,3,2,2,1,1,0,9,3,1,0
18130,3,4,16,18,25,1,11,2018-11-05,66,22,2,2,2,1,1,1,12,10,2,1
18131,12,14,21,32,33,2,11,2018-11-07,112,21,2,1,2,2,1,0,13,9,1,1
18132,3,16,22,23,27,1,4,2018-11-10,91,24,3,1,3,1,1,0,5,3,1,0
18133,8,12,14,15,19,1,10,2018-11-12,68,11,2,2,3,0,1,0,11,9,1,1
18134,4,5,19,31,35,2,12,2018-11-14,94,31,4,2,1,2,1,1,14,10,0,1
18135,14,19,23,27,34,6,12,2018-11-17,117,20,3,0,3,2,0,1,18,6,0,1
18136,3,11,12,19,21,5,11,2018-11-19,66,18,4,3,2,0,1,1,16,6,2,1
18137,7,10,22,23,33,8,11,2018-11-21,95,26,3,2,2,1,1,0,19,3,1,1
18138,1,23,24,28,33,4,5,2018-11-24,109,32,3,1,2,2,1,2,9,1,1,0
18139,5,11,16,28,35,6,9,2018-11-26,95,30,3,2,1,2,0,1,15,3,1,1
18140,1,6,8,12,15,3,4,2018-11-28,42,14,2,4,1,0,0,0,7,1,1,0
18141,3,7,23,26,33,4,9,2018-12-01,92,30,4,2,1,2,0,0,13,5,1,1
18142,19,24,28,29,34,10,11,2018-12-03,134,15,2,0,2,3,1,0,21,1,1,1
18143,4,7,20,22,33,1,2,2018-12-05,86,29,2,2,2,1,0,0,3,1,1,0
18144,6,17,18,24,31,7,11,2018-12-08,96,25,2,1,3,1,1,0,18,4,2,1
18145,9,18,29,31,33,6,11,2018-12-10,120,24,4,1,1,3,0,2,17,5,1,1
18146,3,8,9,13,33,1,2,2018-12-12,66,30,4,3,1,1,1,2,3,1,1,0
18147,1,11,26,33,35,2,10,2018-12-15,106,34,4,2,0,3,0,1,12,8,0,1
18148,2,6,24,33,34,2,3,2018-12-17,99,32,1,2,1,2,1,1,5,1,1,0
18149,1,7,10,11,20,3,6,2018-12-19,49,19,3,4,1,0,1,0,9,3,1,0
18150,5,12,13,31,34,10,12,2018-12-22,95,29,3,2,1,2,1,0,22,2,0,1
18151,4,8,18,29,30,3,7,2018-12-24,89,26,1,2,1,2,1,0,10,4,2,1
18152,2,4,5,12,28,8,11,2018-12-26,51,26,1,4,0,1,1,1,19,3,1,1
18153,3,6,7,8,21,1,8,2018-12-29,45,18,3,4,1,0,2,0,9,7,1,1
18154,14,22,23,26,30,3,5,2018-12-31,115,16,1,0,3,2,1,0,8,2,2,0
19001,6,18,23,26,28,3,12,2019-01-02,101,22,1,1,2,2,0,2,15,9,1,1
19002,2,7,14,22,31,1,7,2019-01-05,76,29,2,2,2,1,0,0,8,6,2,1
19003,4,8,18,20,32,10,12,2019-01-07,82,28,0,2,2,1,0,0,22,2,0,1
19004,15,16,17,31,32,3,9,2019-01-09,111,17,3,0,3,2,3,1,12,6,2,1
19005,21,26,27,29,34,5,6,2019-01-12,137,13,3,0,1,4,1,0,11,1,1,0
19006,14,17,19,25,30,4,8,2019-01-14,105,16,3,0,3,2,0,0,12,4,0,1
19007,3,12,16,29,32,1,5,2019-01-16,92,29,2,2,1,2,0,0,6,4,2,0
19008,3,8,17,20,24,6,11,2019-01-19,72,21,2,2,3,0,0,1,17,5,1,1
19009,3,9,15,18,26,6,12,2019-01-21,71,23,3,2,2,1,0,1,18,6,0,1
19010,3,7,24,25,27,2,12,2019-01-23,86,24,4,2,1,2,1,1,14,10,0,1
19011,4,12,13,16,17,4,9,2019-01-26,62,13,2,2,3,0,2,0,13,5,1,1
19012,5,9,17,18,19,7,10,2019-01-28,68,14,4,2,3,0,2,1,17,3,1,1
19013,8,10,15,17,18,1,8,2019-01-30,68,10,2,2,3,0,1,2,9,7,1,1
19014,12,14,20,28,31,9,11,2019-02-02,105,19,1,1,2,2,0,0,20,2,2,1
19015,2,5,10,13,30,4,6,2019-02-11,60,28,2,3,1,1,0,0,10,2,0,0
19016,3,5,13,16,28,2,6,2019-02-13,65,25,3,2,2,1,0,2,8,4,0,0
19017,1,5,7,22,25,3,4,2019-02-16,60,24,4,3,1,1,0,1,7,1,1,0
19018,3,18,19,26,34,6,12,2019-02-18,100,31,2,1,2,2,1,0,18,6,0,1
19019,4,11,19,25,32,1,2,2019-02-20,91,28,3,2,1,2,0,1,3,1,1,0
19020,1,8,16,27,34,3,12,2019-02-23,86,33,2,2,1,2,0,0,15,9,1,1
19021,7,13,17,24,33,1,10,2019-02-25,94,26,4,1,3,1,0,0,11,9,1,1
19022,1,4,14,15,21,1,5,2019-02-27,55,20,3,2,3,0,1,0,6,4,2,0
19023,1,3,14,26,30,6,11,2019-03-02,74,29,2,2,1,2,0,2,17,5,1,1
19024,11,17,19,29,33,8,9,2019-03-04,109,22,5,1,2,2,0,0,17,1,1,1
19025,6,13,16,19,29,3,7,2019-03-06,83,23,3,1,3,1,0,2,10,4,2,1
19026,10,12,15,17,19,2,3,2019-03-09,73,9,3,2,3,0,0,1,5,1,1,0
19027,16,18,24,25,27,2,7,2019-03-11,110,11,2,0,3,2,1,0,9,5,1,1
19028,6,22,28,29,33,2,7,2019-03-13,118,27,2,1,1,3,1,0,9,5,1,1
19029,1,4,18,24,28,2,3,2019-03-16,75,27,1,2,2,1,0,1,5,1,1,0
19030,7,9,13,14,33,2,4,2019-03-18,76,26,4,2,2,1,1,0,6,2,0,0
19031,3,8,21,26,33,4,5,2019-03-20,91,30,3,2,1,2,0,1,9,1,1,0
19032,1,4,7,11,30,7,8,2019-03-23,53,29,3,4,0,1,0,0,15,1,1,1
19033,1,2,4,16,24,7,9,2019-03-25,47,23,1,3,2,0,1,2,16,2,2,1
19034,8,12,15,27,30,1,2,2019-03-27,92,22,2,2,1,2,0,0,3,1,1,0
19035,1,3,5,7,18,8,9,2019-03-30,34,17,4,4,1,0,0,0,17,1,1,1
19036,3,9,21,28,30,1,12,2019-04-01,91,27,3,2,1,2,0,1,13,11,1,1
19037,6,16,26,33,35,4,8,2019-04-03,116,29,2,1,1,3,0,0,12,4,0,1
19038,5,11,16,18,27,7,12,2019-04-06,77,22,3,2,2,1,0,1,19,5,1,1
19039,1,12,18,26,35,6,12,2019-04-08,92,34,2,2,1,2,0,1,18,6,0,1
19040,1,3,31,32,34,1,3,2019-04-10,101,33,3,2,0,3,1,1,4,2,2,0
19041,12,19,20,22,28,2,6,2019-04-13,101,16,1,1,3,1,1,0,8,4,0,0
19042,4,10,13,28,33,11,12,2019-04-15,88,29,2,2,1,2,0,1,23,1,1,1
19043,2,6,7,12,15,6,12,2019-04-17,42,13,2,4,1,0,1,0,18,6,0,1
19044,3,6,10,12,31,1,2,2019-04-20,62,28,2,4,0,1,0,2,3,1,1,0
19045,1,4,16,19,33,3,12,2019-04-22,73,32,3,2,2,1,0,0,15,9,1,1
19046,2,8,14,15,35,10,12,2019-04-24,74,33,2,2,2,1,1,0,22,2,0,1
19047,3,4,10,16,32,4,9,2019-04-27,65,29,1,3,1,1,1,0,13,5,1,1
19048,6,10,16,29,33,5,11,2019-04-29,94,27,2,2,1,2,0,2,16,6,2,1
19049,10,16,22,26,27,7,11,2019-05-01,101,17,1,1,2,2,1,2,18,4,2,1
19050,4,15,16,20,35,3,12,2019-05-04,90,31,2,1,3,1,1,1,15,9,1,1
19051,11,15,16,20,29,4,8,2019-05-06,91,18,3,1,3,1,1,3,12,4,0,1
19052,4,10,15,20,24,7,11,2019-05-08,73,20,1,2,3,0,0,2,18,4,2,1
19053,1,11,19,26,35,11,12,2019-05-11,92,34,4,2,1,2,0,0,23,1,1,1
19054,2,18,23,27,30,5,10,2019-05-13,100,28,2,1,2,2,0,0,15,5,1,1
19055,2,4,6,19,22,2,6,2019-05-15,53,20,1,3,2,0,0,1,8,4,0,0
19056,1,7,10,12,23,6,8,2019-05-18,53,22,3,4,1,0,0,0,14,2,0,1
19057,8,14,16,34,35,6,12,2019-05-20,107,27,1,1,2,2,1,0,18,6,0,1
19058,3,10,13,14,32,7,11,2019-05-22,72,29,2,2,2,1,1,1,18,4,2,1
19059,7,8,15,27,32,8,12,2019-05-25,89,25,3,2,1,2,1,1,20,4,0,1
19060,1,11,12,18,21,8,10,2019-05-27,63,20,3,3,2,0,1,0,18,2,0,1
19061,1,2,13,14,26,5,11,2019-05-29,56,25,2,2,2,1,2,1,16,6,2,1
19062,5,16,23,25,28,1,12,2019-06-01,97,23,3,1,2,2,0,0,13,11,1,1
19063,5,8,15,18,21,4,8,2019-06-03,67,16,3,2,3,0,0,1,12,4,0,1
19064,7,8,13,19,29,11,12,2019-06-05,76,22,4,2,2,1,1,1,23,1,1,1
19065,3,8,10,23,27,2,12,2019-06-08,71,24,3,3,1,1,0,1,14,10,0,1
19066,4,10,11,18,31,5,8,2019-06-10,74,27,2,3,1,1,1,1,13,3,1,1
19067,3,8,11,15,16,2,10,2019-06-12,53,13,3,3,2,0,1,1,12,8,0,1
19068,4,5,8,17,27,6,11,2019-06-15,61,23,3,3,1,1,1,1,17,5,1,1
19069,8,22,23,33,34,4,6,2019-06-17,120,26,2,1,2,2,2,1,10,2,0,0
19070,2,13,15,22,34,2,12,2019-06-19,86,32,2,1,3,1,0,2,14,10,0,1
19071,7,13,14,15,22,7,11,2019-06-22,71,15,3,1,4,0,2,3,18,4,2,1
19072,2,4,6,9,18,7,10,2019-06-24,39,16,1,4,1,0,0,0,17,3,1,1
19073,4,11,19,20,24,8,11,2019-06-26,78,20,2,2,3,0,1,1,19,3,1,1
19074,8,9,13,14,34,5,7,2019-06-29,78,26,2,2,2,1,2,0,12,2,2,1
19075,5,6,7,11,16,2,11,2019-07-01,45,11,3,4,1,0,2,0,13,9,1,1
19076,1,6,11,23,29,1,11,2019-07-03,70,28,4,3,1,1,0,2,12,10,2,1
19077,1,15,17,21,33,7,10,2019-07-06,87,32,5,1,3,1,0,1,17,3,1,1
19078,5,10,21,26,30,1,7,2019-07-08,92,25,2,2,1,2,0,1,8,6,2,1
19079,10,13,16,28,35,4,5,2019-07-10,102,25,2,1,2,2,0,1,9,1,1,0
19080,5,13,18,19,24,2,7,2019-07-13,79,19,3,1,4,0,1,1,9,5,1,1
19081,6,24,26,30,33,2,7,2019-07-15,119,27,1,1,1,3,0,1,9,5,1,1
19082,6,18,20,21,31,3,4,2019-07-17,96,25,2,1,3,1,1,1,7,1,1,0
19083,17,24,26,28,32,7,9,2019-07-20,127,15,1,0,2,3,0,0,16,2,2,1
19084,12,23,25,34,35,1,7,2019-07-22,129,23,3,1,1,3,1,0,8,6,2,1
19085,4,5,6,15,26,8,11,2019-07-24,56,22,2,3,1,1,2,0,19,3,1,1
19086,5,15,16,28,31,2,7,2019-07-27,95,26,3,1,2,2,1,2,9,5,1,1
19087,5,6,18,19,27,7,12,2019-07-29,75,22,3,2,2,1,2,1,19,5,1,1
19088,1,5,18,27,33,6,8,2019-07-31,84,32,4,2,1,2,0,3,14,2,0,1
19089,9,14,18,33,34,3,12,2019-08-03,108,25,2,1,2,2,1,2,15,9,1,1
19090,13,19,28,30,33,2,12,2019-08-05,123,20,3,0,2,3,0,1,14,10,0,1
19091,4,13,20,26,28,3,12,2019-08-07,91,24,1,1,2,2,0,2,15,9,1,1
19092,2,11,15,27,30,2,5,2019-08-10,85,28,3,2,1,2,0,0,7,3,1,0
19093,16,17,26,29,35,1,7,2019-08-12,123,19,3,0,2,3,1,0,8,6,2,1
19094,1,12,14,26,27,7,9,2019-08-14,80,26,2,2,1,2,1,1,16,2,2,1
19095,3,12,17,19,31,2,6,2019-08-17,82,28,4,2,2,1,0,1,8,4,0,0
19096,2,12,22,23,27,2,6,2019-08-19,86,25,2,2,2,1,1,1,8,4,0,0
19097,10,17,20,30,35,10,12,2019-08-21,112,25,2,1,2,2,0,0,22,2,0,1
19098,13,15,17,19,22,3,4,2019-08-24,86,9,4,0,5,0,0,1,7,1,1,0
19099,4,6,18,27,33,7,9,2019-08-26,88,29,2,2,1,2,0,0,16,2,2,1
19100,5,8,12,19,21,6,11,2019-08-28,65,16,3,3,2,0,0,0,17,5,1,1
19101,5,11,18,19,27,5,6,2019-08-31,80,22,4,2,2,1,1,2,11,1,1,0
19102,5,10,15,19,31,3,6,2019-09-02,80,26,4,2,2,1,0,2,9,3,1,0
19103,5,12,22,27,32,4,7,2019-09-04,98,27,2,2,1,2,0,1,11,3,1,1
19104,2,7,19,22,28,3,5,2019-09-07,78,26,2,2,2,1,0,1,8,2,2,0
19105,1,4,9,14,17,1,6,2019-09-09,45,16,3,3,2,0,0,0,7,5,1,0
19106,5,8,10,32,35,2,10,2019-09-11,90,30,2,3,0,2,0,0,12,8,0,1
19107,5,9,19,27,35,2,3,2019-09-14,95,30,5,2,1,2,0,2,5,1,1,0
19108,24,27,28,31,34,4,8,2019-09-16,144,10,2,0,1,4,1,1,12,4,0,1
19109,2,7,8,20,25,11,12,2019-09-18,62,23,2,3,1,1,1,0,23,1,1,1
19110,1,19,23,24,30,4,5,2019-09-21,97,29,3,1,3,1,1,0,9,1,1,0
19111,6,15,20,23,27,8,10,2019-09-23,91,21,3,1,3,1,0,1,18,2,0,1
19112,3,10,16,21,33,5,6,2019-09-25,83,30,3,2,2,1,0,0,11,1,1,0
19113,3,11,27,34,35,1,2,2019-09-28,110,32,4,2,0,3,1,1,3,1,1,0
19114,3,5,7,20,23,4,11,2019-09-30,58,20,4,3,2,0,0,1,15,7,1,1
19115,1,18,21,28,32,5,12,2019-10-09,100,31,2,1,2,2,0,0,17,7,1,1
19116,2,10,16,21,23,2,12,2019-10-12,72,21,2,2,3,0,0,1,14,10,0,1
19117,1,18,21,25,35,7,8,2019-10-14,100,34,4,1,2,2,0,1,15,1,1,1
19118,2,3,13,19,26,2,3,2019-10-16,63,24,3,2,2,1,1,0,5,1,1,0
19119,3,6,9,23,34,2,11,2019-10-19,75,31,3,3,1,1,0,1,13,9,1,1
19120,6,15,17,22,25,1,9,2019-10-21,85,19,3,1,3,1,0,1,10,8,2,1
19121,1,2,3,7,17,4,10,2019-10-23,30,16,4,4,1,0,2,1,14,6,0,1
19122,5,19,25,31,33,10,11,2019-10-26,113,28,5,1,1,3,0,0,21,1,1,1
19123,3,13,15,26,30,5,12,2019-10-28,87,27,3,1,2,2,0,0,17,7,1,1
19124,7,17,26,27,30,6,12,2019-10-30,107,23,3,1,1,3,1,2,18,6,0,1
19125,5,8,9,14,34,2,5,2019-11-02,70,29,2,3,1,1,1,0,7,3,1,0
19126,5,9,16,18,30,4,7,2019-11-04,78,25,2,2,2,1,0,2,11,3,1,1
19127,4,7,8,11,16,9,11,2019-11-06,46,12,2,4,1,0,1,1,20,2,2,1
19128,20,21,25,34,35,3,12,2019-11-09,135,15,3,0,2,3,2,0,15,9,1,1
19129,10,13,18,23,30,6,12,2019-11-11,94,20,2,1,3,1,0,0,18,6,0,1
19130,1,13,20,21,26,4,10,2019-11-13,81,25,3,1,3,1,1,1,14,6,0,1
19131,5,6,14,27,29,6,10,2019-11-16,81,24,3,2,1,2,1,0,16,4,0,1
19132,3,5,6,13,18,10,12,2019-11-18,45,15,3,3,2,0,1,2,22,2,0,1
19133,3,12,24,27,34,1,12,2019-11-20,100,31,2,2,1,2,0,1,13,11,1,1
19134,5,6,7,14,17,10,11,2019-11-23,49,12,3,3,2,0,2,0,21,1,1,1
19135,4,5,19,25,26,1,11,2019-11-25,79,22,3,2,1,2,2,1,12,10,2,1
19136,3,16,20,26,29,3,9,2019-11-27,94,26,2,1,2,2,0,1,12,6,2,1
19137,3,5,12,13,26,7,12,2019-11-30,59,23,3,3,1,1,1,2,19,5,1,1
19138,4,6,7,20,29,2,4,2019-12-02,66,25,2,3,1,1,1,0,6,2,0,0
19139,1,5,7,8,11,6,10,2019-12-04,32,10,4,5,0,0,1,1,16,4,0,1
19140,3,7,8,25,27,3,5,2019-12-07,70,24,4,3,0,2,1,2,8,2,2,0
19141,2,10,20,21,35,1,12,2019-12-09,88,33,2,2,2,1,1,0,13,11,1,1
19142,3,4,26,29,33,6,7,2019-12-11,95,30,3,2,0,3,1,0,13,1,1,1
19143,4,22,23,24,32,6,12,2019-12-14,105,28,1,1,3,1,2,1,18,6,0,1
19144,2,5,20,28,31,2,11,2019-12-16,86,29,2,2,1,2,0,0,13,9,1,1
19145,5,9,19,22,32,3,5,2019-12-18,87,27,3,2,2,1,0,1,8,2,2,0
19146,10,11,26,33,34,1,6,2019-12-21,114,24,2,2,0,3,2,0,7,5,1,0
19147,9,12,19,22,33,7,8,2019-12-23,95,24,3,2,2,1,0,1,15,1,1,1
19148,3,4,7,11,30,8,9,2019-12-25,55,27,3,4,0,1,1,0,17,1,1,1
19149,1,2,7,33,35,6,10,2019-12-28,78,34,4,3,0,2,1,1,16,4,0,1
19150,7,11,12,16,33,5,7,2019-12-30,79,26,3,3,1,1,1,2,12,2,2,1
20001,17,25,26,32,34,4,7,2020-01-01,134,17,2,0,1,4,1,0,11,3,1,1
20002,3,7,18,25,30,2,7,2020-01-04,83,27,3,2,1,2,0,1,9,5,1,1
20003,23,25,26,30,34,3,7,2020-01-06,138,11,2,0,1,4,1,2,10,4,2,1
20004,17,20,21,29,30,5,9,2020-01-08,117,13,3,0,3,2,2,1,14,4,2,1
20005,6,10,33,34,35,1,3,2020-01-11,118,29,2,2,0,3,2,0,4,2,2,0
20006,9,22,25,31,32,8,12,2020-01-13,119,23,3,1,1,3,1,0,20,4,0,1
20007,2,10,19,24,30,5,8,2020-01-15,85,28,1,2,2,1,0,0,13,3,1,1
20008,14,17,19,24,32,1,6,2020-01-18,106,18,2,0,4,1,0,2,7,5,1,0
20009,19,29,31,34,35,6,10,2020-01-20,148,16,4,0,1,4,1,1,16,4,0,1
20010,1,8,13,24,32,2,9,2020-03-14,78,31,2,2,2,1,0,0,11,7,1,1
20011,2,13,19,22,23,2,7,2020-03-16,79,21,3,1,4,0,1,1,9,5,1,1
20012,1,6,18,32,34,1,3,2020-03-18,91,33,1,2,1,2,0,0,4,2,2,0
20013,1,4,5,11,35,3,9,2020-03-21,56,34,4,4,0,1,1,1,12,6,2,1
20014,3,7,9,17,21,3,6,2020-03-23,57,18,5,3,2,0,0,0,9,3,1,0
20015,1,7,23,24,26,3,7,2020-03-25,81,25,3,2,2,1,1,1,10,4,2,1
20016,4,8,19,31,35,1,2,2020-03-28,97,31,3,2,1,2,0,0,3,1,1,0
20017,1,6,7,9,10,2,11,2020-03-30,33,9,3,5,0,0,2,0,13,9,1,1
20018,9,14,16,24,26,4,12,2020-04-01,89,17,1,1,3,1,0,1,16,8,0,1
20019,1,12,22,23,33,1,12,2020-04-04,91,32,3,2,2,1,1,0,13,11,1,1
20020,8,10,12,26,32,5,9,2020-04-06,88,24,0,3,0,2,0,1,14,4,2,1
20021,10,12,24,31,33,4,9,2020-04-08,110,23,2,2,1,2,0,2,13,5,1,1
20022,4,14,20,28,35,2,3,2020-04-11,101,31,1,1,2,2,0,0,5,1,1,0
20023,4,11,23,26,30,1,6,2020-04-13,94,26,2,2,1,2,0,1,7,5,1,0
20024,3,5,6,24,30,3,7,2020-04-15,68,27,2,3,1,1,1,1,10,4,2,1
20025,2,14,21,22,26,5,7,2020-04-18,85,24,1,1,3,1,1,0,12,2,2,1
20026,3,15,26,32,34,8,12,2020-04-20,110,31,2,1,1,3,0,1,20,4,0,1
20027,4,7,20,25,32,3,9,2020-04-22,88,28,2,2,1,2,0,1,12,6,2,1
20028,4,5,28,34,35,1,8,2020-04-25,106,31,2,2,0,3,2,1,9,7,1,1
20029,11,14,17,22,30,7,9,2020-04-27,94,19,2,1,3,1,0,0,16,2,2,1
20030,1,8,17,27,30,5,6,2020-04-29,83,29,3,2,1,2,0,2,11,1,1,0
20031,1,2,5,15,21,4,5,2020-05-02,44,20,4,3,2,0,1,1,9,1,1,0
20032,2,3,9,16,32,3,4,2020-05-04,62,30,2,3,1,1,1,1,7,1,1,0
20033,7,19,20,31,34,5,8,2020-05-06,111,27,3,1,2,2,1,0,13,3,1,1
20034,11,13,20,27,31,2,4,2020-05-09,102,20,4,1,2,2,0,2,6,2,0,0
20035,10,11,22,26,28,2,4,2020-05-11,97,18,1,2,1,2,1,1,6,2,0,0
20036,1,5,11,12,26,2,7,2020-05-13,55,25,3,4,0,1,1,2,9,5,1,1
20037,1,4,10,11,14,2,5,2020-05-16,40,13,2,4,1,0,1,2,7,3,1,0
20038,4,15,20,22,24,1,9,2020-05-18,85,20,1,1,4,0,0,1,10,8,2,1
20039,1,5,15,22,31,2,9,2020-05-20,74,30,4,2,2,1,0,2,11,7,1,1
20040,2,17,20,28,29,1,7,2020-05-23,96,27,2,1,2,2,1,0,8,6,2,1
20041,7,13,20,29,34,4,7,2020-05-25,103,27,3,1,2,2,0,2,11,3,1,1
20042,3,4,5,11,22,5,6,2020-05-27,45,19,3,4,1,0,2,0,11,1,1,0
20043,12,13,17,31,32,1,6,2020-05-30,105,20,3,1,2,2,2,0,7,5,1,0
20044,1,3,22,28,30,2,5,2020-06-01,84,29,2,2,1,2,0,0,7,3,1,0
20045,2,9,16,23,27,3,8,2020-06-03,77,25,3,2,2,1,0,0,11,5,1,1
20046,15,24,27,30,34,4,12,2020-06-06,130,19,2,0,2,3,0,1,16,8,0,1
20047,4,18,27,28,30,3,10,2020-06-08,107,26,1,1,1,3,1,2,13,7,1,1
20048,3,9,10,15,16,7,9,2020-06-10,53,13,3,3,2,0,2,0,16,2,2,1
20049,3,11,15,22,30,8,10,2020-06-13,81,27,3,2,2,1,0,2,18,2,0,1
20050,3,14,16,22,34,2,6,2020-06-15,89,31,1,1,3,1,0,2,8,4,0,0
20051,2,7,9,19,33,1,7,2020-06-17,70,31,4,3,1,1,0,0,8,6,2,1
20052,9,11,26,28,35,6,7,2020-06-20,109,26,3,2,0,3,0,1,13,1,1,1
20053,2,15,18,21,27,3,6,2020-06-22,83,25,3,1,3,1,0,0,9,3,1,0
20054,11,14,15,19,20,3,7,2020-06-24,79,9,3,1,4,0,2,1,10,4,2,1
20055,3,4,12,18,34,10,12,2020-06-27,71,31,1,3,1,1,1,0,22,2,0,1
20056,3,11,25,29,34,3,6,2020-06-29,102,31,4,2,0,3,0,2,9,3,1,0
20057,17,20,21,22,31,2,8,2020-07-01,111,14,3,0,4,1,2,0,10,6,0,1
20058,1,15,19,26,27,5,10,2020-07-04,88,26,4,1,2,2,1,0,15,5,1,1
20059,1,15,22,28,32,3,11,2020-07-06,98,31,2,1,2,2,0,2,14,8,2,1
20060,12,14,25,34,35,3,12,2020-07-08,120,23,2,1,1,3,1,0,15,9,1,1
20061,7,8,12,21,26,1,6,2020-07-11,74,19,2,3,1,1,1,1,7,5,1,0
20062,1,5,14,23,31,2,7,2020-07-13,74,30,4,2,2,1,0,0,9,5,1,1
20063,11,18,20,21,33,6,7,2020-07-15,103,22,3,1,3,1,1,0,13,1,1,1
20064,5,10,23,34,35,1,11,2020-07-18,107,30,3,2,1,2,1,0,12,10,2,1
20065,13,15,26,32,33,5,7,2020-07-20,119,20,3,0,2,3,1,0,12,2,2,1
20066,6,14,21,34,35,3,10,2020-07-22,110,29,2,1,2,2,1,0,13,7,1,1
20067,1,8,14,16,28,4,10,2020-07-25,67,27,1,2,2,1,0,1,14,6,0,1
20068,15,20,23,26,33,2,8,2020-07-27,117,18,3,0,3,2,0,0,10,6,0,1
20069,5,7,26,30,31,7,10,2020-07-29,99,26,3,2,0,3,1,1,17,3,1,1
20070,1,22,30,31,32,4,12,2020-08-01,116,31,2,1,1,3,2,2,16,8,0,1
20071,1,12,16,28,33,3,12,2020-08-03,90,32,2,2,1,2,0,1,15,9,1,1
20072,11,15,18,20,27,5,6,2020-08-05,91,16,3,1,3,1,0,0,11,1,1,0
20073,4,10,12,23,27,8,9,2020-08-08,76,23,2,3,1,1,0,1,17,1,1,1
20074,3,9,10,12,21,4,11,2020-08-10,55,18,3,4,1,0,1,2,15,7,1,1
20075,2,9,10,21,35,1,7,2020-08-12,77,33,3,3,1,1,1,3,8,6,2,1
20076,1,8,18,28,30,10,12,2020-08-15,85,29,1,2,1,2,0,0,22,2,0,1
20077,17,23,28,29,32,1,3,2020-08-17,129,15,3,0,2,3,1,1,4,2,2,0
20078,14,18,20,28,34,10,11,2020-08-19,114,20,0,0,3,2,0,1,21,1,1,1
20079,4,16,24,29,35,2,12,2020-08-22,108,31,2,1,2,2,0,0,14,10,0,1
20080,3,6,22,24,25,9,10,2020-08-24,80,22,2,2,2,1,1,1,19,1,1,1
20081,1,13,15,32,35,8,10,2020-08-26,96,34,4,1,2,2,0,0,18,2,0,1
20082,2,11,12,21,34,4,8,2020-08-29,80,32,2,3,1,1,1,0,12,4,0,1
20083,1,2,17,32,34,4,9,2020-08-31,86,33,2,2,1,2,1,2,13,5,1,1
20084,2,10,20,24,31,6,12,2020-09-02,87,29,1,2,2,1,0,1,18,6,0,1
20085,3,4,11,15,28,2,3,2020-09-05,61,25,3,3,1,1,1,0,5,1,1,0
20086,8,11,15,20,28,4,10,2020-09-07,82,20,2,2,2,1,0,3,14,6,0,1
20087,1,4,20,23,29,4,8,2020-09-09,77,28,3,2,2,1,0,1,12,4,0,1
20088,2,7,23,26,35,1,12,2020-09-12,93,33,3,2,1,2,0,1,13,11,1,1
20089,13,16,20,22,27,1,2,2020-09-14,98,14,2,0,4,1,0,0,3,1,1,0
